"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0F0C0","2020-02-25 09:00:00","983.000","0.000","0.100","18.900","0.560","910.500","","0.000","-99.000","-99.000","-99.000","18.900","","14.500",""
"C0U860","2020-02-25 09:00:00","5.000","138.000","1.900","22.500","0.800","1020.200","","0.000","-99.000","-99.000","-99.000","23.000","","17.200",""
"C0UA50","2020-02-25 09:00:00","808.000","158.000","0.600","19.600","0.730","930.000","","0.000","-99.000","-99.000","-99.000","20.600","","15.100",""
"C0X320","2020-02-25 09:00:00","30.000","37.000","1.600","23.700","0.680","1015.600","","0.000","-99.000","-99.000","-99.000","23.700","","15.300",""
"C0T960","2020-02-25 09:00:00","120.000","189.000","1.400","21.000","0.900","1007.300","","0.000","-99.000","-99.000","-99.000","21.000","","14.600",""
"C0SA80","2020-02-25 09:00:00","136.000","206.000","0.700","22.200","0.810","1005.300","","0.000","-99.000","-99.000","-99.000","22.200","","17.900",""
"C0E780","2020-02-25 09:00:00","160.000","150.000","0.700","24.000","0.620","1001.700","","0.000","-99.000","-99.000","-99.000","25.000","","15.500",""
"C0F9Q0","2020-02-25 09:00:00","149.000","124.000","1.300","24.100","0.550","1002.300","","0.000","-99.000","-99.000","-99.000","24.100","","16.600",""
"C0F9X0","2020-02-25 09:00:00","166.000","47.000","2.000","22.600","0.620","1000.900","","0.000","-99.000","-99.000","-99.000","22.600","","17.300",""
"C0F0D0","2020-02-25 09:00:00","3171.000","158.000","3.400","12.200","0.110","701.300","","0.000","-99.000","-99.000","-99.000","12.200","","4.600",""
"C0S730","2020-02-25 09:00:00","110.000","27.000","2.900","24.200","0.800","1008.900","","0.000","-99.000","-99.000","-99.000","24.500","","20.500",""
"C0T790","2020-02-25 09:00:00","2830.000","306.000","1.100","7.100","0.660","730.700","","0.000","-99.000","-99.000","-99.000","8.300","","2.000",""
"C0M830","2020-02-25 09:00:00","540.000","157.000","0.800","22.100","0.540","959.600","","0.000","-99.000","-99.000","-99.000","22.300","","14.700",""
"C0V750","2020-02-25 09:00:00","50.000","26.000","2.900","24.000","0.650","1015.100","","0.000","-99.000","-99.000","-99.000","24.000","","19.000",""
"C0K530","2020-02-25 09:00:00","12.000","60.000","1.300","22.900","0.700","1019.000","","0.000","-99.000","-99.000","-99.000","22.900","","17.100",""
"C0M780","2020-02-25 09:00:00","30.000","48.000","1.300","22.800","0.670","1016.900","","0.000","-99.000","-99.000","-99.000","22.800","","17.500",""
"C0V360","2020-02-25 09:00:00","94.000","13.000","1.000","24.500","0.650","1008.600","","0.000","-99.000","-99.000","-99.000","24.500","","13.800",""
"C0K510","2020-02-25 09:00:00","10.000","11.000","0.900","21.800","0.760","1018.500","","0.000","-99.000","-99.000","-99.000","21.800","","17.400",""
"C0D650","2020-02-25 09:00:00","97.000","0.000","0.200","20.000","0.770","1009.300","","0.000","-99.000","-99.000","-99.000","20.200","","15.600",""
"C0V630","2020-02-25 09:00:00","19.000","6.000","2.900","23.900","0.590","1019.900","","0.000","-99.000","-99.000","-99.000","23.900","","18.800",""
"C0U910","2020-02-25 09:00:00","17.000","27.000","0.700","21.900","0.750","1018.700","","0.000","-99.000","-99.000","-99.000","22.700","","17.500",""
"C0U600","2020-02-25 09:00:00","10.000","172.000","0.400","24.500","0.680","1019.100","","0.000","-99.000","-99.000","-99.000","24.500","","17.100",""
"C0G820","2020-02-25 09:00:00","29.000","5.000","0.400","23.400","0.710","1017.200","","0.000","-99.000","-99.000","-99.000","23.400","","16.600",""
"C0R590","2020-02-25 09:00:00","72.000","40.000","1.300","23.400","0.780","1011.300","","0.000","-99.000","-99.000","-99.000","23.400","","18.200",""
"C0A9E0","2020-02-25 09:00:00","26.000","241.000","1.200","22.200","0.640","1018.100","","0.000","-99.000","-99.000","-99.000","22.200","","17.400",""
"C0R480","2020-02-25 09:00:00","57.000","41.000","1.700","23.400","0.640","1013.300","","0.000","-99.000","-99.000","-99.000","23.400","","18.300",""
"C0X300","2020-02-25 09:00:00","70.000","0.000","0.000","23.900","0.650","1011.500","","0.000","-99.000","-99.000","-99.000","23.900","","15.800",""
"C0U970","2020-02-25 09:00:00","7.000","0.000","0.000","22.600","0.700","1020.900","","0.000","-99.000","-99.000","-99.000","22.600","","17.200",""
"C0R340","2020-02-25 09:00:00","230.000","25.000","2.400","23.500","0.770","993.500","","0.000","-99.000","-99.000","-99.000","23.600","","18.400",""
"C0M750","2020-02-25 09:00:00","10.000","22.000","3.400","21.900","0.710","1018.900","","0.000","-99.000","-99.000","-99.000","21.900","","18.200",""
"C0I110","2020-02-25 09:00:00","161.000","98.000","2.000","23.500","0.630","1002.400","","0.000","-99.000","-99.000","-99.000","23.500","","16.900",""
"C0V370","2020-02-25 09:00:00","74.000","10.000","0.600","23.600","0.680","1012.000","","0.000","-99.000","-99.000","-99.000","23.600","","15.500",""
"C0C690","2020-02-25 09:00:00","242.000","247.000","0.600","23.500","0.520","992.700","","0.000","-99.000","-99.000","-99.000","23.600","","16.300",""
"C0A540","2020-02-25 09:00:00","401.000","0.000","0.000","20.500","0.810","974.200","","0.000","-99.000","-99.000","-99.000","20.500","","14.200",""
"C0SA60","2020-02-25 09:00:00","6.000","31.000","1.300","25.000","0.600","1019.500","","0.000","-99.000","-99.000","-99.000","25.000","","18.400",""
"C0H950","2020-02-25 09:00:00","192.000","0.000","0.200","22.400","0.660","998.200","","0.000","-99.000","-99.000","-99.000","22.400","","14.100",""
"C0O960","2020-02-25 09:00:00","112.000","355.000","1.800","22.300","0.730","1006.900","","0.000","-99.000","-99.000","-99.000","22.300","","17.400",""
"C0AH10","2020-02-25 09:00:00","30.000","219.000","0.700","22.400","0.780","1016.500","","0.000","-99.000","-99.000","-99.000","22.400","","18.800",""
"C0R680","2020-02-25 09:00:00","13.000","57.000","3.500","25.700","0.710","1018.700","","0.000","11.600","73.000","","25.700","","22.900",""
"C0X210","2020-02-25 09:00:00","38.000","11.000","1.800","22.500","0.700","1013.700","","0.000","-99.000","-99.000","-99.000","22.500","","16.300",""
"C0D430","2020-02-25 09:00:00","87.000","0.000","0.000","19.700","0.860","1009.200","","0.000","-99.000","-99.000","-99.000","19.700","","12.700",""
"C0AD30","2020-02-25 09:00:00","20.000","135.000","0.400","22.900","0.610","1016.100","","0.000","-99.000","-99.000","-99.000","22.900","","18.200",""
"C0R240","2020-02-25 09:00:00","87.000","332.000","1.300","23.900","0.680","1009.100","","0.000","-99.000","-99.000","-99.000","23.900","","17.000",""
"C0AI30","2020-02-25 09:00:00","26.000","0.000","0.100","21.300","0.770","1018.300","","0.000","-99.000","-99.000","-99.000","21.300","","18.700",""
"C0U960","2020-02-25 09:00:00","1885.000","7.000","1.900","12.900","0.650","819.900","","0.000","-99.000","-99.000","-99.000","12.900","","4.400",""
"C0T9E0","2020-02-25 09:00:00","415.000","0.000","0.000","18.800","0.810","974.900","","0.000","-99.000","-99.000","-99.000","18.800","","15.700",""
"C0D550","2020-02-25 09:00:00","1956.000","82.000","0.300","13.100","0.590","816.400","","0.000","-99.000","-99.000","-99.000","13.200","","10.000",""
"C0C630","2020-02-25 09:00:00","209.000","178.000","2.400","21.900","0.550","996.300","","0.000","-99.000","-99.000","-99.000","21.900","","16.500",""
"C0A560","2020-02-25 10:00:00","405.000","0.000","0.000","22.800","0.710","974.300","","0.000","-99.000","-99.000","-99.000","22.800","","11.900",""
"C0X190","2020-02-25 10:00:00","10.000","352.000","2.800","25.000","0.590","1018.600","","0.000","-99.000","-99.000","-99.000","25.000","","19.100",""
"C0S950","2020-02-25 10:00:00","415.000","41.000","0.500","22.700","0.720","973.500","","0.000","-99.000","-99.000","-99.000","22.700","","16.500",""
"C0A880","2020-02-25 10:00:00","6.000","179.000","0.900","24.400","0.680","1018.200","","0.000","7.700","167.000","","24.400","","16.200",""
"C0I530","2020-02-25 10:00:00","3014.000","219.000","5.700","6.400","0.660","705.700","","0.000","-99.000","-99.000","-99.000","7.600","","0.700",""
"C0M670","2020-02-25 10:00:00","43.000","333.000","2.600","24.100","0.600","1014.600","","0.000","-99.000","-99.000","-99.000","24.100","","17.100",""
"C0Z061","2020-02-25 10:00:00","174.000","189.000","0.800","24.600","0.620","1004.200","","0.500","-99.000","-99.000","-99.000","24.600","","17.500",""
"C0U750","2020-02-25 10:00:00","398.000","196.000","4.600","19.500","0.850","974.600","","0.000","-99.000","-99.000","-99.000","19.600","","17.700",""
"C0A650","2020-02-25 10:00:00","287.000","0.000","0.000","25.800","0.560","987.400","","0.000","-99.000","-99.000","-99.000","25.800","","11.900",""
"C0K400","2020-02-25 10:00:00","65.000","310.000","2.100","24.400","0.630","1013.200","","0.000","-99.000","-99.000","-99.000","24.800","","16.600",""
"C0I370","2020-02-25 10:00:00","671.000","322.000","0.800","23.700","0.510","945.000","","0.000","-99.000","-99.000","-99.000","23.700","","13.200",""
"C0S750","2020-02-25 10:00:00","2280.000","87.000","0.600","16.200","0.570","778.800","","0.000","-99.000","-99.000","-99.000","16.200","","4.200",""
"C0R650","2020-02-25 10:00:00","29.000","24.000","2.200","26.500","0.590","1017.300","","0.000","-99.000","-99.000","-99.000","26.500","","18.700",""
"C0E740","2020-02-25 10:00:00","27.000","358.000","1.000","21.700","0.830","1012.800","","0.000","-99.000","-99.000","-99.000","22.900","","14.400",""
"C0AI20","2020-02-25 10:00:00","25.000","307.000","2.400","17.400","0.970","1018.300","","0.000","-99.000","-99.000","-99.000","18.100","","16.000",""
"C0E550","2020-02-25 10:00:00","84.000","326.000","2.400","23.100","0.600","1011.700","","0.000","-99.000","-99.000","-99.000","23.800","","14.300",""
"C0X060","2020-02-25 10:00:00","19.000","352.000","3.100","26.200","0.570","1019.500","","0.000","-99.000","-99.000","-99.000","26.200","","14.900",""
"C0R510","2020-02-25 10:00:00","31.000","42.000","0.900","25.700","0.610","1016.400","","0.000","-99.000","-99.000","-99.000","25.700","","19.900",""
"C0AC60","2020-02-25 10:00:00","55.000","0.000","0.000","23.600","0.570","1014.200","","0.000","-99.000","-99.000","-99.000","23.800","","16.200",""
"C0UA70","2020-02-25 10:00:00","547.000","174.000","0.700","21.400","0.810","959.000","","0.000","-99.000","-99.000","-99.000","21.500","","16.200",""
"C0G740","2020-02-25 10:00:00","24.000","329.000","2.500","22.800","0.800","1018.100","","0.000","-99.000","-99.000","-99.000","22.800","","17.300",""
"C0F9N0","2020-02-25 10:00:00","75.000","248.000","1.800","24.900","0.580","1011.300","","0.000","-99.000","-99.000","-99.000","25.000","","17.500",""
"C0F9T0","2020-02-25 10:00:00","111.000","334.000","2.600","25.000","0.540","1006.800","","0.000","-99.000","-99.000","-99.000","25.000","","17.600",""
"C0S710","2020-02-25 10:00:00","382.000","40.000","1.700","21.000","0.690","978.800","","0.000","-99.000","-99.000","-99.000","21.100","","15.900",""
"C0M680","2020-02-25 10:00:00","37.000","346.000","2.000","24.500","0.610","1017.500","","0.000","-99.000","-99.000","-99.000","24.500","","17.700",""
"C0X220","2020-02-25 10:00:00","26.000","22.000","3.300","23.300","0.610","1017.200","","0.000","-99.000","-99.000","-99.000","23.300","","17.600",""
"C0R560","2020-02-25 10:00:00","22.000","339.000","1.800","25.100","0.670","1017.600","","0.000","-99.000","-99.000","-99.000","25.100","","19.000",""
"C0F9P0","2020-02-25 10:00:00","26.000","349.000","1.500","21.900","0.860","1018.500","","0.000","-99.000","-99.000","-99.000","22.500","","17.200",""
"C0O970","2020-02-25 10:00:00","71.000","8.000","1.500","25.800","0.560","1012.100","","0.000","-99.000","-99.000","-99.000","25.800","","16.400",""
"C0F0B0","2020-02-25 10:00:00","311.000","67.000","1.400","23.900","0.530","984.600","","0.000","-99.000","-99.000","-99.000","23.900","","14.100",""
"C0R700","2020-02-25 10:00:00","19.000","302.000","2.900","25.200","0.660","1017.700","","0.000","-99.000","-99.000","-99.000","26.300","","22.200",""
"C0R620","2020-02-25 10:00:00","34.000","39.000","3.000","25.500","0.770","1016.900","","0.000","8.700","42.000","","25.500","","23.000",""
"C0C660","2020-02-25 10:00:00","176.000","324.000","3.700","20.100","0.820","1000.600","","0.000","-99.000","-99.000","-99.000","23.000","","15.300",""
"C0SA10","2020-02-25 10:00:00","411.000","46.000","0.700","25.700","0.580","974.800","","0.000","-99.000","-99.000","-99.000","25.700","","17.400",""
"C0M740","2020-02-25 10:00:00","15.000","349.000","3.900","23.500","0.670","1017.800","","0.000","-99.000","-99.000","-99.000","23.900","","17.100",""
"C0K460","2020-02-25 10:00:00","60.000","320.000","4.900","23.400","0.640","1012.200","","0.000","-99.000","-99.000","-99.000","23.800","","17.100",""
"C0X100","2020-02-25 10:00:00","10.000","352.000","3.700","25.000","0.500","1017.300","","0.000","-99.000","-99.000","-99.000","25.000","","19.600",""
"C0K560","2020-02-25 10:00:00","117.000","353.000","1.900","26.000","0.460","1007.000","","0.000","-99.000","-99.000","-99.000","26.300","","15.900",""
"C0R150","2020-02-25 10:00:00","105.000","296.000","0.700","27.800","0.440","1006.100","","0.000","-99.000","-99.000","-99.000","27.800","","19.300",""
"C0S690","2020-02-25 10:00:00","522.000","48.000","0.800","-99.000","0.620","962.200","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0U870","2020-02-25 10:00:00","474.000","120.000","1.800","22.500","0.660","967.300","","0.000","-99.000","-99.000","-99.000","22.800","","16.800",""
"C0A520","2020-02-25 10:00:00","48.000","0.000","0.000","24.800","0.580","1015.200","","0.000","-99.000","-99.000","-99.000","24.800","","16.600",""
"C0X130","2020-02-25 10:00:00","27.000","345.000","2.600","25.400","0.580","1016.300","","0.000","-99.000","-99.000","-99.000","25.400","","18.200",""
"C0V400","2020-02-25 10:00:00","56.000","342.000","3.900","25.000","0.630","1012.700","","0.000","-99.000","-99.000","-99.000","25.000","","18.000",""
"C0UA40","2020-02-25 10:00:00","1121.000","174.000","1.100","19.900","0.650","896.100","","0.000","-99.000","-99.000","-99.000","20.600","","13.400",""
"C0G720","2020-02-25 10:00:00","50.000","314.000","2.800","23.400","0.650","1014.200","","0.000","-99.000","-99.000","-99.000","23.500","","17.300",""
"C0G890","2020-02-25 10:00:00","24.000","336.000","2.400","22.000","1.000","1017.600","","0.000","-99.000","-99.000","-99.000","22.100","","18.000",""
"C0I540","2020-02-25 10:00:00","3344.000","-99.000","-99.000","6.000","0.130","686.800","","-99.000","-99.000","-99.000","-99.000","8.100","","3.500",""
"C0K390","2020-02-25 10:00:00","31.000","358.000","3.100","23.400","0.730","1016.700","","0.000","-99.000","-99.000","-99.000","23.400","","17.700",""
"C0T9A0","2020-02-25 10:00:00","498.000","168.000","0.700","22.400","0.700","964.700","","0.000","-99.000","-99.000","-99.000","22.400","","15.900",""
"C0AH40","2020-02-25 10:00:00","426.000","125.000","1.100","23.200","0.630","970.700","","0.000","-99.000","-99.000","-99.000","23.200","","16.600",""
"C0X280","2020-02-25 10:00:00","22.000","357.000","4.200","23.700","0.620","1018.000","","0.000","-99.000","-99.000","-99.000","23.700","","18.000",""
"C0V620","2020-02-25 10:00:00","18.000","18.000","2.300","25.500","0.540","1017.700","","0.000","-99.000","-99.000","-99.000","25.500","","18.400",""
"C0H960","2020-02-25 10:00:00","120.000","228.000","0.400","24.500","0.580","1005.200","","0.000","-99.000","-99.000","-99.000","24.500","","17.000",""
"C0M530","2020-02-25 10:00:00","1385.000","192.000","1.100","20.900","0.510","874.400","","0.000","-99.000","-99.000","-99.000","20.900","","12.800",""
"C0R170","2020-02-25 10:00:00","26.000","325.000","1.400","27.300","0.580","1016.800","","0.000","-99.000","-99.000","-99.000","27.300","","18.400",""
"C0I420","2020-02-25 10:00:00","305.000","0.000","0.200","24.900","0.550","984.800","","0.000","-99.000","-99.000","-99.000","24.900","","14.600",""
"C0A640","2020-02-25 10:00:00","241.000","276.000","1.300","24.100","0.580","994.700","","0.000","-99.000","-99.000","-99.000","24.100","","15.200",""
"C0A930","2020-02-25 10:00:00","216.000","140.000","0.600","19.500","0.920","994.100","","0.000","-99.000","-99.000","-99.000","22.700","","14.000",""
"C0F9M0","2020-02-25 10:00:00","230.000","312.000","2.000","24.500","0.480","993.600","","0.000","-99.000","-99.000","-99.000","24.500","","16.600",""
"C0AC40","2020-02-25 10:00:00","1079.000","274.000","0.400","20.900","0.610","900.000","","0.000","-99.000","-99.000","-99.000","20.900","","14.100",""
"C0AI00","2020-02-25 10:00:00","188.000","47.000","0.700","25.200","0.640","999.700","","0.000","-99.000","-99.000","-99.000","25.200","","16.400",""
"C0T9M0","2020-02-25 10:00:00","92.000","139.000","0.300","23.700","0.810","1012.400","","0.000","-99.000","-99.000","-99.000","23.700","","19.300",""
"C0S960","2020-02-25 10:00:00","32.000","45.000","2.300","25.500","0.550","1017.000","","0.000","-99.000","-99.000","-99.000","25.500","","20.500",""
"C0K430","2020-02-25 10:00:00","30.000","327.000","2.100","23.800","0.790","1017.800","","0.000","-99.000","-99.000","-99.000","23.800","","16.800",""
"C0Z170","2020-02-25 10:00:00","199.000","252.000","0.500","23.600","0.600","999.900","","0.500","-99.000","-99.000","-99.000","23.600","","18.000",""
"C0Z100","2020-02-25 10:00:00","36.000","194.000","0.900","24.500","0.690","1018.600","","0.500","-99.000","-99.000","-99.000","24.500","","16.200",""
